s_ph,s_temp,s_do,s_turbidity,index_heure
-2.56e-06,3.48e-05,0.001006,-0.001347,582
-2.56e-06,3.48e-05,0.001006,-0.001347,583
-2.56e-06,3.48e-05,0.001006,-0.001347,584
-2.56e-06,3.48e-05,0.001006,-0.001347,585
-2.56e-06,3.48e-05,0.001006,-0.001347,586
-2.56e-06,3.48e-05,0.001006,-0.001347,587
-2.56e-06,3.48e-05,0.001006,-0.001347,588
-2.56e-06,3.48e-05,0.001006,-0.001347,589
-2.56e-06,3.48e-05,0.001006,-0.001347,590
-2.56e-06,3.48e-05,0.001006,-0.001347,591
-2.56e-06,3.48e-05,0.001006,-0.001347,592
-2.56e-06,3.48e-05,0.001006,-0.001347,593
-2.56e-06,3.48e-05,0.001006,-0.001347,594
-2.56e-06,3.48e-05,0.001006,-0.001347,595
-2.56e-06,3.48e-05,0.001006,-0.001347,596
-2.56e-06,3.48e-05,0.001006,-0.001347,597
-2.56e-06,3.48e-05,0.001006,-0.001347,598
-2.56e-06,3.48e-05,0.001006,-0.001347,599
-2.56e-06,3.48e-05,0.001006,-0.001347,600
-2.56e-06,3.48e-05,0.001006,-0.001347,601
-2.56e-06,3.48e-05,0.001006,-0.001347,602
-2.56e-06,3.48e-05,0.001006,-0.001347,603
-2.56e-06,3.48e-05,0.001006,-0.001347,604
-2.56e-06,3.48e-05,0.001006,-0.001347,605
-2.56e-06,3.48e-05,0.001006,-0.001347,606
-2.56e-06,3.48e-05,0.001006,-0.001347,607
-2.56e-06,3.48e-05,0.001006,-0.001347,608
-2.56e-06,3.48e-05,0.001006,-0.001347,609
-2.56e-06,3.48e-05,0.001006,-0.001347,610
-2.56e-06,3.48e-05,0.001006,-0.001347,611
-2.56e-06,3.48e-05,0.001006,-0.001347,612
-2.56e-06,3.48e-05,0.001006,-0.001347,613
-2.56e-06,3.48e-05,0.001006,-0.001347,614
-2.56e-06,3.48e-05,0.001006,-0.001347,615
-2.56e-06,3.48e-05,0.001006,-0.001347,616
-2.56e-06,3.48e-05,0.001006,-0.001347,617
-2.56e-06,3.48e-05,0.001006,-0.001347,618
-2.56e-06,3.48e-05,0.001006,-0.001347,619
-2.56e-06,3.48e-05,0.001006,-0.001347,620
-2.56e-06,3.48e-05,0.001006,-0.001347,621
-2.56e-06,3.48e-05,0.001006,-0.001347,622
-2.56e-06,3.48e-05,0.001006,-0.001347,623
-2.56e-06,3.48e-05,0.001006,-0.001347,624
-2.56e-06,3.48e-05,0.001006,-0.001347,625
-2.56e-06,3.48e-05,0.001006,-0.001347,626
-2.56e-06,3.48e-05,0.001006,-0.001347,627
-2.56e-06,3.48e-05,0.001006,-0.001347,628
-2.56e-06,3.48e-05,0.001006,-0.001347,629
-2.56e-06,3.48e-05,0.001006,-0.001347,630
-2.56e-06,3.48e-05,0.001006,-0.001347,631
-2.56e-06,3.48e-05,0.001006,-0.001347,632
-2.56e-06,3.48e-05,0.001006,-0.001347,633
-2.56e-06,3.48e-05,0.001006,-0.001347,634
-2.56e-06,3.48e-05,0.001006,-0.001347,635
-2.56e-06,3.48e-05,0.001006,-0.001347,636
-2.56e-06,3.48e-05,0.001006,-0.001347,637
-2.56e-06,3.48e-05,0.001006,-0.001347,638
-2.56e-06,3.48e-05,0.001006,-0.001347,639
-2.56e-06,3.48e-05,0.001006,-0.001347,640
-2.56e-06,3.48e-05,0.001006,-0.001347,641
-2.56e-06,3.48e-05,0.001006,-0.001347,642
-2.56e-06,3.48e-05,0.001006,-0.001347,643
-2.56e-06,3.48e-05,0.001006,-0.001347,644
-2.56e-06,3.48e-05,0.001006,-0.001347,645
-2.56e-06,3.48e-05,0.001006,-0.001347,646
-2.56e-06,3.48e-05,0.001006,-0.001347,647
-2.56e-06,3.48e-05,0.001006,-0.001347,648
-2.56e-06,3.48e-05,0.001006,-0.001347,649
-2.56e-06,3.48e-05,0.001006,-0.001347,650
-2.56e-06,3.48e-05,0.001006,-0.001347,651
-2.56e-06,3.48e-05,0.001006,-0.001347,652
-2.56e-06,3.48e-05,0.001006,-0.001347,653
-2.56e-06,3.48e-05,0.001006,-0.001347,654
-2.56e-06,3.48e-05,0.001006,-0.001347,655
-2.56e-06,3.48e-05,0.001006,-0.001347,656
-2.56e-06,3.48e-05,0.001006,-0.001347,657
-2.56e-06,3.48e-05,0.001006,-0.001347,658
-2.56e-06,3.48e-05,0.001006,-0.001347,659
-2.56e-06,3.48e-05,0.001006,-0.001347,660
-2.56e-06,3.48e-05,0.001006,-0.001347,661
-2.56e-06,3.48e-05,0.001006,-0.001347,662
-2.56e-06,3.48e-05,0.001006,-0.001347,663
-2.56e-06,3.48e-05,0.001006,-0.001347,664
-2.56e-06,3.48e-05,0.001006,-0.001347,665
-2.56e-06,3.48e-05,0.001006,-0.001347,666
-2.56e-06,3.48e-05,0.001006,-0.001347,667
-2.56e-06,3.48e-05,0.001006,-0.001347,668
-2.56e-06,3.48e-05,0.001006,-0.001347,669
-2.56e-06,3.48e-05,0.001006,-0.001347,670
-2.56e-06,3.48e-05,0.001006,-0.001347,671
-2.56e-06,3.48e-05,0.001006,-0.001347,672
-2.56e-06,3.48e-05,0.001006,-0.001347,673
-2.56e-06,3.48e-05,0.001006,-0.001347,674
-2.56e-06,3.48e-05,0.001006,-0.001347,675
-2.56e-06,3.48e-05,0.001006,-0.001347,676
-2.56e-06,3.48e-05,0.001006,-0.001347,677
-2.56e-06,3.48e-05,0.001006,-0.001347,678
-2.56e-06,3.48e-05,0.001006,-0.001347,679
-2.56e-06,3.48e-05,0.001006,-0.001347,680
-2.56e-06,3.48e-05,0.001006,-0.001347,681
-2.56e-06,3.48e-05,0.001006,-0.001347,682
-2.56e-06,3.48e-05,0.001006,-0.001347,683
-2.56e-06,3.48e-05,0.001006,-0.001347,684
-2.56e-06,3.48e-05,0.001006,-0.001347,685
-2.56e-06,3.48e-05,0.001006,-0.001347,686
-2.56e-06,3.48e-05,0.001006,-0.001347,687
-2.56e-06,3.48e-05,0.001006,-0.001347,688
-2.56e-06,3.48e-05,0.001006,-0.001347,689
-2.56e-06,3.48e-05,0.001006,-0.001347,690
-2.56e-06,3.48e-05,0.001006,-0.001347,691
-2.56e-06,3.48e-05,0.001006,-0.001347,692
-2.56e-06,3.48e-05,0.001006,-0.001347,693
-2.56e-06,3.48e-05,0.001006,-0.001347,694
-2.56e-06,3.48e-05,0.001006,-0.001347,695
-2.56e-06,3.48e-05,0.001006,-0.001347,696
-2.56e-06,3.48e-05,0.001006,-0.001347,697
-2.56e-06,3.48e-05,0.001006,-0.001347,698
-2.56e-06,3.48e-05,0.001006,-0.001347,699
-2.56e-06,3.48e-05,0.001006,-0.001347,700
-2.56e-06,3.48e-05,0.001006,-0.001347,701
-2.56e-06,3.48e-05,0.001006,-0.001347,702
-2.56e-06,3.48e-05,0.001006,-0.001347,703
-2.56e-06,3.48e-05,0.001006,-0.001347,704
-2.56e-06,3.48e-05,0.001006,-0.001347,705
-2.56e-06,3.48e-05,0.001006,-0.001347,706
-2.56e-06,3.48e-05,0.001006,-0.001347,707
-2.56e-06,3.48e-05,0.001006,-0.001347,708
-2.56e-06,3.48e-05,0.001006,-0.001347,709
-2.56e-06,3.48e-05,0.001006,-0.001347,710
-2.56e-06,3.48e-05,0.001006,-0.001347,711
-2.56e-06,3.48e-05,0.001006,-0.001347,712
-2.56e-06,3.48e-05,0.001006,-0.001347,713
-2.56e-06,3.48e-05,0.001006,-0.001347,714
-2.56e-06,3.48e-05,0.001006,-0.001347,715
-2.56e-06,3.48e-05,0.001006,-0.001347,716
-2.56e-06,3.48e-05,0.001006,-0.001347,717
-2.56e-06,3.48e-05,0.001006,-0.001347,718
-2.56e-06,3.48e-05,0.001006,-0.001347,719
-2.56e-06,3.48e-05,0.001006,-0.001347,720
-2.56e-06,3.48e-05,0.001006,-0.001347,721
-2.56e-06,3.48e-05,0.001006,-0.001347,722
-2.56e-06,3.48e-05,0.001006,-0.001347,723
-2.56e-06,3.48e-05,0.001006,-0.001347,724
-2.56e-06,3.48e-05,0.001006,-0.001347,725
-2.56e-06,3.48e-05,0.001006,-0.001347,726
-2.56e-06,3.48e-05,0.001006,-0.001347,727
-2.56e-06,3.48e-05,0.001006,-0.001347,728
-2.56e-06,3.48e-05,0.001006,-0.001347,729
-2.56e-06,3.48e-05,0.001006,-0.001347,730
-2.56e-06,3.48e-05,0.001006,-0.001347,731
-2.56e-06,3.48e-05,0.001006,-0.001347,732
-2.56e-06,3.48e-05,0.001006,-0.001347,733
-2.56e-06,3.48e-05,0.001006,-0.001347,734
-2.56e-06,3.48e-05,0.001006,-0.001347,735
-2.56e-06,3.48e-05,0.001006,-0.001347,736
-2.56e-06,3.48e-05,0.001006,-0.001347,737
-2.56e-06,3.48e-05,0.001006,-0.001347,738
-2.56e-06,3.48e-05,0.001006,-0.001347,739
-2.56e-06,3.48e-05,0.001006,-0.001347,740
-2.56e-06,3.48e-05,0.001006,-0.001347,741
-2.56e-06,3.48e-05,0.001006,-0.001347,742
-2.56e-06,3.48e-05,0.001006,-0.001347,743
-2.56e-06,3.48e-05,0.001006,-0.001347,744
0.1081,-0.1458,-0.06476,4.28,745
-0.2227,0.2976,0.4675,-5.68,746
0.0771,-0.0194,-0.3735,2.168,747
0.1776,-0.4985,0.00687,2.96,748
-0.2493,0.4624,0.2261,-4.566,749
0.08746,0.3418,-0.221,1.697,750
0.0883,-0.8096,0.03323,1.695,751
-0.1078,0.1438,0.1388,-1.447,752
0.03925,0.859,-0.2001,-1.195,753
-0.02968,-0.9336,0.1659,1.34,754
0.0875,-0.2317,0.0374,1.227,755
-0.08655,1.16,-0.2734,-1.8,756
-0.06366,-0.634,0.3086,-0.3667,757
0.2421,-0.5693,-0.1467,1.619,758
-0.2152,0.97,-0.03397,-0.6436,759
-0.04495,-0.2878,0.1251,-0.953,760
0.2805,-0.4587,-0.1448,1.124,761
-0.2472,0.4805,0.1876,0.0752,762
-0.01808,-0.07074,-0.1947,-0.8364,763
0.2466,-0.1136,-0.04358,0.2698,764
-0.1993,0.1008,0.4492,1.029,765
-0.04333,-0.03018,-0.5757,-1.401,766
0.1876,-0.0001767,0.1377,0.2524,767
-0.1119,0.03687,0.5005,1.224,768
-0.0385,-0.03152,-0.691,-1.864,769
0.09454,-0.0639,0.2732,1.054,770
-0.02322,0.11523,0.335,0.928,771
-0.0563,-0.01482,-0.596,-2.002,772
0.03412,-0.1592,0.298,0.2588,773
0.04526,0.1497,0.2153,1.864,774
-0.0721,-0.01782,-0.4468,-0.7446,775
-0.001564,-0.08563,0.3472,-2.258,776
0.0745,0.0728,-0.0695,2.736,777
-0.0579,-0.04425,-0.252,0.611,778
0.00897,0.003433,0.4124,-4.37,779
0.0007563,0.02548,-0.31,3.7,780
0.03024,-0.0887,-0.07324,1.779,781
-0.04303,0.109,0.524,-6.363,782
-0.03348,-0.01689,-0.5615,4.34,783
0.1514,-0.08203,0.0323,2.709,784
-0.171,0.1224,0.5586,-6.543,785
0.02226,-0.01935,-0.579,3.02,786
0.1918,-0.07135,-0.0211,3.61,787
-0.2389,0.0823,0.5625,-5.86,788
0.0646,-0.01299,-0.3684,1.483,789
0.133,-0.039,-0.2188,4.066,790
-0.1622,0.0628,0.4036,-5.03,791
0.01758,-0.03955,-0.0904,1.347,792
0.0962,0.01901,-0.237,2.47,793
-0.0339,0.005196,0.2349,-3.488,794
-0.0841,-0.03903,-0.0595,2.143,795
0.05844,0.0581,-0.03053,-0.00819,796
0.1043,-0.05695,0.10016,-2.28,797
-0.1823,0.00045,-0.2177,3.275,798
0.05936,0.05478,0.1289,-1.151,799
0.11847,-0.11774,0.2196,-2.307,800
-0.16,0.059,-0.4246,3.617,801
0.0567,0.05,0.1504,-1.425,802
0.0487,-0.1217,0.3616,-1.858,803
-0.04196,0.03696,-0.4507,2.928,804
0.00204,0.04858,-0.02043,-0.6855,805
-0.0195,-0.0264,0.488,-2.625,806
0.04218,-0.03165,-0.4822,3.63,807
-0.002975,0.05234,0.06805,-1.187,808
-0.07996,0.0706,0.3394,-2.01,809
0.0701,-0.1403,-0.4863,2.469,810
0.03888,0.05383,0.354,-0.563,811
-0.08215,0.1367,0.1067,-1.308,812
-0.009705,-0.1685,-0.64,1.022,813
0.10767,0.02031,0.581,0.4888,814
-0.07196,0.1503,0.1931,-0.807,815
-0.0856,-0.1489,-0.799,0.10834,816
0.2075,-0.001486,0.512,0.0863,817
-0.0994,0.1233,0.2932,0.1359,818
-0.1731,-0.10333,-0.6997,0.00951,819
0.3088,-0.01196,0.2983,0.05383,820
-0.1262,0.076,0.3538,-0.619,821
-0.2079,-0.076,-0.4985,0.3467,822
0.3452,0.0089,0.1309,1.151,823
-0.1423,0.04074,0.2146,-1.482,824
-0.18,-0.07336,-0.2241,-0.03668,825
0.2905,0.01108,0.1121,1.352,826
-0.1126,0.06015,-0.07623,-0.9517,827
-0.1296,-0.0753,-0.0566,-0.62,828
0.187,-0.03757,0.1644,1.07,829
-0.069,0.1278,0.02185,0.5576,830
-0.04132,-0.0364,-0.2267,-1.709,831
0.05933,-0.0993,0.06915,-0.2389,832
-0.04794,0.1401,0.323,2.701,833
0.054,0.02025,-0.4878,-1.469,834
-0.03625,-0.154,0.0871,-1.604,835
-0.02986,0.1295,0.5728,2.037,836
0.06354,0.02765,-0.7495,-0.1285,837
-0.01181,-0.124,0.2078,-0.934,838
-0.04996,0.0957,0.5396,-0.1892,839
0.04092,0.005306,-0.732,1.686,840
0.02495,-0.05957,0.2932,-1.056,841
-0.06128,0.04794,0.2338,-1.572,842
0.02783,-0.01787,-0.4514,3.107,843
0.03723,-0.02162,0.3315,-1.554,844
-0.06085,0.0305,-0.109,-1.219,845
0.02292,-0.003553,-0.0798,2.914,846
0.04175,-0.0644,0.2336,-2.623,847
-0.1074,0.03326,-0.3188,0.609,848
0.1164,0.0323,0.1584,1.115,849
-0.02747,-0.0846,0.2369,-0.9873,850
-0.1312,0.05206,-0.4727,-0.2852,851
0.219,-0.0006137,0.2734,0.8657,852
-0.07385,-0.07635,0.183,0.694,853
-0.1978,0.1198,-0.4377,-2.918,854
0.2693,-0.0423,0.1678,2.336,855
-0.03186,-0.04965,0.2917,1.446,856
-0.2177,0.1145,-0.2896,-4.254,857
0.2109,-0.0622,-0.157,2.34,858
-0.00832,-0.00207,0.445,2.008,859
-0.1481,0.03784,-0.1416,-3.828,860
0.11255,-0.005947,-0.4043,2.307,861
0.01996,-0.0012245,0.4438,-0.0341,862
-0.10425,-0.04324,0.07495,-1.006,863
0.06506,0.05405,-0.5,0.6816,864
0.05142,-0.0004134,0.3687,-0.827,865
-0.1293,-0.05225,0.09174,1.478,866
0.09454,0.05725,-0.3425,-0.3325,867
0.02565,-0.0209,0.263,-1.738,868
-0.1267,-0.03937,-0.0717,1.346,869
0.1138,0.03357,-0.05984,1.254,870
0.01878,-0.02135,0.0754,-2.215,871
-0.129,0.005177,-0.0949,0.972,872
0.0965,0.00771,0.1284,0.1975,873
0.03204,-0.02939,-0.07446,-0.3164,874
-0.10046,-0.001451,-0.0696,0.1744,875
0.05902,0.01203,0.2323,0.00573,876
0.02336,-0.01736,-0.2896,-0.831,877
-0.0664,0.002539,0.05267,1.074,878
-0.0116,0.02472,0.4543,0.05145,879
0.1544,0.009895,-0.6816,-1.337,880
-0.1648,-0.00543,0.1648,1.153,881
-0.0382,0.002815,0.6406,0.2966,882
0.2676,0.00729,-0.7754,-1.274,883
-0.2402,0.00709,0.1193,0.691,884
-0.0524,-0.01377,0.611,0.2131,885
0.2942,0.02698,-0.7173,-0.1654,886
-0.242,-0.01974,0.1761,0.4915,887
-0.0339,0.00833,0.3708,-1.455,888
0.2245,0.02313,-0.4531,1.612,889
-0.1522,-0.05222,0.196,0.2832,890
-0.02,0.0521,-0.01271,-2.672,891
0.08704,-0.006134,-0.0847,2.188,892
-0.05365,-0.08374,0.2047,0.848,893
0.0408,0.1,-0.185,-2.707,894
-0.0673,-0.02763,0.019,1.851,895
0.02565,-0.11975,0.03223,0.2269,896
0.099,0.1141,0.06238,-1.813,897
-0.1665,0.02654,0.02298,1.448,898
0.0668,-0.1364,-0.2883,0.0467,899
0.1444,0.004707,0.34,-1.109,900
-0.2457,0.1637,-0.06024,1.123,901
0.1167,-0.1166,-0.2842,-0.3035,902
0.10504,-0.0704,0.4045,-0.1719,903
-0.2045,0.1733,-0.2415,0.3857,904
0.125,-0.0873,0.01645,-1.046,905
0.01113,-0.07764,0.1292,1.667,906
-0.0816,0.2627,-0.2485,-0.733,907
0.0733,-0.229,0.303,-1.906,908
-0.01729,0.006,-0.09467,3.48,909
-0.05374,0.382,-0.3022,-0.8574,910
0.073,-0.419,0.372,-3.94,911
-0.025,0.05435,0.04407,4.793,912
-0.0541,0.2812,-0.3438,-0.2444,913
0.0798,-0.3079,0.05798,-4.043,914
-0.0237,0.0359,0.3328,3.422,915
-0.0529,0.12286,-0.2097,-0.0802,916
0.0927,-0.0845,-0.2693,-1.809,917
-0.06525,-0.07367,0.5215,1.328,918
0.010765,-0.095,-0.2412,-0.302,919
0.04462,0.2109,-0.2625,-0.2683,920
-0.0966,0.0783,0.479,1.312,921
0.0884,-0.4873,-0.3347,-2.54,922
0.0237,0.2815,0.05432,1.85,923
-0.12177,0.4849,0.299,0.904,924
0.0684,-0.6255,-0.5576,-2.766,925
0.0935,0.0386,0.4287,1.839,926
-0.1459,0.615,0.0955,0.2334,927
-0.03354,-0.549,-0.6562,-1.52,928
0.2219,-0.0407,0.6685,2.195,929
-0.1547,0.5854,-0.081,-2.068,930
-0.1175,-0.6,-0.51,0.097,931
0.2644,0.1304,0.6284,3.057,932
-0.0982,0.2546,-0.266,-3.959,933
-0.1797,-0.512,-0.1925,0.2441,934
0.2563,0.4172,0.4578,4.027,935
-0.06204,0.01962,-0.4773,-3.03,936
-0.1951,-0.4775,0.1742,-2.045,937
0.2622,0.521,0.313,4.492,938
-0.077,0.01917,-0.6055,-1.044,939
-0.1711,-0.5586,0.453,-3.252,940
0.258,0.462,0.11224,2.688,941
-0.1222,0.05972,-0.6616,0.77,942
-0.0838,-0.333,0.66,-2.19,943
0.1653,0.1782,-0.1218,0.9414,944
-0.1163,0.07556,-0.4758,0.0945,945
0.03635,-0.1129,0.7163,0.0671,946
0.02081,-0.03677,-0.441,-0.1503,947
-0.0919,0.05582,-0.1384,-0.549,948
0.1658,0.02794,0.661,0.7607,949
-0.1274,-0.08057,-0.746,0.2196,950
-0.0469,0.04706,0.1748,-0.788,951
0.2096,0.06174,0.627,-0.2374,952
-0.1986,-0.0815,-0.82,2.072,953
0.0186,0.04886,0.2019,-2.064,954
0.17,0.00819,0.534,-0.6895,955
-0.206,-0.01953,-0.734,3.521,956
0.05746,0.0596,0.2905,-3.197,957
0.1545,-0.0827,0.3079,-0.5957,958
-0.2477,0.0688,-0.541,4.26,959
0.1335,0.0458,0.363,-3.746,960
0.1071,-0.1887,-0.03378,-0.6475,961
-0.2438,0.1787,-0.2605,4.254,962
0.1182,0.02576,0.489,-3.754,963
0.145,-0.2817,-0.4304,0.4873,964
-0.2688,0.258,-0.01272,2.271,965
0.10876,0.005074,0.5073,-2.75,966
0.1735,-0.2615,-0.5283,1.333,967
-0.259,0.2072,0.0445,0.762,968
0.06015,0.03061,0.3992,-2.352,969
0.164,-0.2191,-0.3892,2.352,970
-0.1814,0.11005,0.01467,-0.4602,971
0.01374,0.09,0.2029,-1.747,972
0.1248,-0.08276,-0.05136,2.137,973
-0.093,-0.01079,-0.1454,-1.006,974
0.003277,0.06586,0.0819,0.1699,975
0.001638,-0.01823,0.1884,-0.001196,976
0.0439,-0.00534,-0.4111,-0.9272,977
0.01352,0.01689,0.2742,2.438,978
-0.1343,-0.00423,0.2443,-1.803,979
0.11237,0.02563,-0.585,-1.172,980
0.0993,-0.03363,0.311,2.941,981
-0.2515,0.02478,0.354,-1.387,982
0.10565,0.03534,-0.7056,-1.357,983
0.1881,-0.05008,0.358,1.867,984
-0.2942,0.005863,0.336,-0.1398,985
0.0909,0.014656,-0.6743,-1.055,986
0.2031,-0.03268,0.2329,0.8975,987
-0.2988,0.04614,0.5107,-0.8765,988
0.10266,-0.04605,-0.7188,1.155,989
0.196,-0.05063,0.1841,-0.473,990
-0.2898,0.0998,0.51,-1.642,991
0.10516,-0.07544,-0.6733,3.053,992
0.1365,-0.0777,0.2439,-1.061,993
-0.191,0.1627,0.2341,-3.121,994
0.08154,-0.0889,-0.348,5.387,995
0.0362,-0.1299,0.2155,-2.469,996
-0.0963,0.2472,-0.07916,-3.39,997
0.0884,-0.081,0.03156,6.36,998
-0.03677,-0.134,0.003288,-3.168,999
-0.02287,0.2172,-0.12213,-3.217,1000
0.071,-0.04868,0.3289,5.625,1001
-0.0838,-0.11664,-0.4214,-1.702,1002
0.01532,0.1632,0.1803,-3.38,1003
0.1117,-0.04773,0.29,3.61,1004
-0.1311,-0.0746,-0.678,0.3936,1005
-0.01917,0.1049,0.6514,-3.59,1006
0.1526,-0.04562,-0.1202,2.617,1007
-0.1169,-0.02538,-0.595,1.344,1008
-0.02258,0.05215,0.9053,-3.66,1009
0.1153,-0.02861,-0.5063,1.991,1010
-0.0745,-0.01804,-0.2194,1.448,1011
-0.04877,0.001703,0.668,-3.082,1012
0.1131,0.005157,-0.652,1.885,1013
-0.0771,-0.003809,0.3267,0.6646,1014
0.01991,-0.04678,0.1901,-2.441,1015
0.02486,0.03574,-0.6694,2.379,1016
-0.0772,-0.005497,0.709,-0.9453,1017
0.08984,-0.0353,-0.1667,-0.7607,1018
0.02057,0.0264,-0.538,1.844,1019
-0.1659,-0.03296,0.839,-1.934,1020
0.1407,0.03494,-0.535,0.516,1021
0.05905,0.01111,-0.1571,1.88,1022
-0.206,-0.03069,0.716,-2.898,1023
0.11444,0.068,-0.733,1.475,1024
0.0822,-0.02715,0.2673,1.441,1025
-0.0991,-0.02042,0.345,-3.39,1026
-0.0683,0.06885,-0.739,1.657,1027
0.152,-0.04565,0.6475,1.522,1028
-0.005177,0.02744,-0.11255,-1.944,1029
-0.1953,-0.010376,-0.548,0.1757,1030
0.1951,-0.02469,0.8896,0.4663,1031
0.0363,0.05817,-0.586,0.8945,1032
-0.2426,-0.04285,-0.1996,-1.474,1033
0.1882,-0.011215,0.8057,-0.862,1034
0.04517,0.034,-0.674,3.838,1035
-0.21,-0.028,-0.04688,-3.154,1036
0.159,-0.01889,0.668,-1.816,1037
0.02435,0.001438,-0.514,5.78,1038
-0.1472,0.015144,-0.2996,-3.428,1039
0.08356,-0.04364,0.7764,-2.557,1040
0.0828,0.02641,-0.2766,5.402,1041
-0.1224,0.013084,-0.6255,-3.496,1042
-0.00874,-0.0923,0.8706,-0.0697,1043
0.1305,0.065,-0.2107,2.984,1044
-0.09143,0.03616,-0.621,-4.152,1045
-0.04605,-0.0751,0.7935,2.186,1046
0.1354,0.0508,-0.2776,2.473,1047
-0.09595,0.0447,-0.2766,-6.01,1048
-0.0384,-0.0206,0.431,4.14,1049
0.1271,-0.02489,-0.322,2.16,1050
-0.0969,0.0406,0.2605,-6.77,1051
-0.01079,0.02815,-0.1652,4.79,1052
0.122,-0.0643,-0.2089,1.78,1053
-0.1755,0.002832,0.669,-6.242,1054
0.0956,0.0824,-0.6426,4.82,1055
0.0942,-0.0184,-0.0825,0.489,1056
-0.2186,-0.1284,0.7935,-4.902,1057
0.168,0.1278,-0.67,5.402,1058
0.02007,0.0729,-0.1009,-2.197,1059
-0.1842,-0.302,0.6143,-2.205,1060
0.1764,0.1814,-0.471,4.707,1061
-0.01718,0.1317,0.08575,-3.492,1062
-0.11835,-0.2957,0.1488,0.0415,1063
0.0937,0.1462,-0.194,2.854,1064
0.010826,0.1017,0.2358,-3.615,1065
-0.04315,-0.22,-0.2922,1.95,1066
-0.02094,0.0892,0.01422,0.914,1067
0.03876,0.05273,0.5044,-2.975,1068
0.0605,-0.03436,-0.568,2.605,1069
-0.129,-0.012794,0.01765,-0.11224,1070
0.05615,0.01117,0.514,-2.621,1071
0.09406,0.06696,-0.507,3.158,1072
-0.1724,-0.0637,0.0778,-0.69,1073
0.08923,-0.008835,0.2893,-2.684,1074
0.0782,0.113,-0.3948,3.533,1075
-0.1642,-0.1121,0.2573,-0.936,1076
0.0904,-0.00804,0.092,-2.043,1077
0.06494,0.1776,-0.411,2.488,1078
-0.1497,-0.1842,0.4868,-1.002,1079
0.11926,0.00714,-0.1841,-0.1686,1080
-0.0385,0.1808,-0.4016,0.79,1081
-0.04092,-0.1917,0.6987,-1.383,1082
0.087,-0.000402,-0.3677,2.035,1083
-0.0867,0.1927,-0.283,-2.082,1084
0.0575,-0.1893,0.655,0.2275,1085
-0.000614,-0.05573,-0.4502,2.81,1086
-0.0841,0.1669,-0.05563,-4.047,1087
0.11646,-0.08844,0.4211,1.223,1088
-0.04736,-0.08026,-0.371,3.193,1089
-0.067,0.0997,0.07117,-4.242,1090
0.11523,-0.005714,0.04327,1.461,1091
-0.04782,-0.0813,0.0255,1.353,1092
-0.02774,0.07764,0.003807,-1.61,1093
0.006004,0.03946,-0.1472,0.623,1094
0.0525,-0.0682,0.2479,-0.9824,1095
-0.03592,0.004967,-0.1327,2.217,1096
-0.04434,0.08673,-0.168,-1.156,1097
0.09076,-0.02475,0.351,-2.562,1098
-0.011505,-0.0606,-0.2008,4.637,1099
-0.1041,0.07336,-0.1233,-2.295,1100
0.0918,0.02228,0.2554,-1.83,1101
0.02739,-0.0835,-0.1231,3.527,1102
-0.084,0.03348,-0.0773,-2.182,1103
-0.0318,0.05533,0.2158,0.1824,1104
0.1366,-0.0777,-0.1769,0.4985,1105
-0.01872,-0.02565,-0.003443,-0.4092,1106
-0.1675,0.1262,0.1659,0.8335,1107
0.1549,-0.065,-0.2048,-0.9854,1108
0.04135,-0.1356,0.06076,0.6333,1109
-0.1935,0.1544,0.1581,-0.0684,1110
0.1189,-0.01662,-0.3174,-0.5317,1111
0.10345,-0.1488,0.2478,0.9497,1112
-0.2014,0.1545,0.04245,-1.229,1113
0.06586,-0.05093,-0.2786,0.687,1114
0.1245,-0.1176,0.3062,0.266,1115
-0.1428,0.1918,-0.1461,-0.3606,1116
-0.004356,-0.06915,-0.0826,0.04813,1117
0.1396,-0.05106,0.2094,-0.4214,1118
-0.1396,0.09735,-0.1985,0.941,1119
-0.01761,-0.06076,0.1345,-0.757,1120
0.1854,0.03128,0.05032,-0.0464,1121
-0.1398,0.0383,-0.2795,0.38,1122
-0.0737,-0.03064,0.2491,-0.1815,1123
0.2037,0.0002735,0.0321,0.668,1124
-0.1278,-0.00395,-0.189,-1.585,1125
-0.05374,0.01845,0.0985,1.386,1126
0.1592,-0.003733,-0.05438,0.919,1127
-0.10876,-0.01251,0.1211,-3.123,1128
-0.0351,0.00788,-0.04492,1.908,1129
0.1225,-0.03955,-0.1615,1.816,1130
-0.07587,0.07806,0.1384,-3.64,1131
-0.01581,-0.02928,0.1779,1.303,1132
0.0514,-0.1256,-0.3198,2.648,1133
-0.04626,0.1359,-0.01709,-3.232,1134
0.0178,-0.014,0.4568,-0.5503,1135
0.03195,-0.1377,-0.31,3.613,1136
-0.048,0.1531,-0.3953,-1.694,1137
0.01201,-0.05505,0.739,-2.914,1138
0.04788,-0.1193,-0.1212,3.902,1139
-0.08685,0.1919,-0.775,-0.4265,1140
0.0304,-0.0681,0.7285,-2.857,1141
0.09503,-0.05228,0.2502,3.262,1142
-0.1329,0.09845,-0.8696,-0.638,1143
-0.003347,-0.05185,0.4011,-2.79,1144
0.1763,0.0386,0.514,3.768,1145
-0.1683,0.03035,-0.8364,-1.474,1146
-0.015076,-0.0834,0.2026,-1.809,1147
0.1659,0.09296,0.6304,3.172,1148
-0.1101,-0.01865,-0.7397,-1.947,1149
