Lat,Lon,Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
-22.900000,48.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,1.60
-20.700000,50.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,0.25
-27.600000,43.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,JINGYUAN616,2025-05-13T15:00:00Z,2025-05-15T13:00:00Z,INCONCLUSIVE,FISHING,412331052,9768291,BZSF2,2018-01-20T07:31:49Z,2026-06-09T23:59:51Z,0.83
-19.300000,49.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,1.95
-17.800000,50.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,2.18
-19.200000,42.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,0.41
-19.800000,49.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,7.03
-21.500000,49.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,2.18
-20.900000,50.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,0.18
-22.800000,48.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,1.37
-18.900000,44.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MDG,UNIMA 1,2025-03-14T07:00:00Z,2025-05-11T20:00:00Z,TRAWLERS,FISHING,647361210,,5RTK,2018-10-17T06:35:15Z,2026-06-09T19:34:33Z,0.74
-18.900000,49.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,1.94
-16.700000,44.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MDG,ZOVA 4,2025-03-01T07:00:00Z,2025-06-30T22:00:00Z,TRAWLERS,FISHING,647141304,,5RZP,2020-02-04T06:31:41Z,2026-03-20T08:46:21Z,86.60
-22.700000,48.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,10.40
-21.300000,49.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,4.03
-20.300000,43.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,0.93
-22.200000,48.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,1.40
-13.700000,47.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FRA,F/V GEVRED,2025-03-16T15:00:00Z,2025-04-23T13:00:00Z,TUNA_PURSE_SEINES,FISHING,228066900,9741097,FIUO,2015-12-01T18:11:22Z,2026-06-08T02:24:53Z,4.01
-20.900000,50.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,0.98
-16.700000,50.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KEN,KNS SHUPAVU,2025-04-01T07:00:00Z,2025-04-06T09:00:00Z,INCONCLUSIVE,FISHING,634145000,9133135,5ZNO,2023-08-19T09:09:38Z,2026-05-25T08:27:59Z,0.20
-14.100000,47.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FRA,CAP SAINT VINCENT,2025-02-04T17:00:00Z,2025-02-04T23:00:00Z,TUNA_PURSE_SEINES,FISHING,226169000,9225536,FIPP,2013-09-05T06:57:11Z,2026-06-09T23:26:30Z,2.92
-20.700000,49.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,10.66
-21.400000,48.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,0.30
-19.000000,42.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,0.29
-20.400000,49.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,0.93
-19.100000,50.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,2.37
-11.300000,49.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",SYC,ALTARRI,2025-01-31T06:00:00Z,2025-06-09T16:00:00Z,INCONCLUSIVE,FISHING,664000345,9265299,S7IB2,2024-11-18T04:02:29Z,2026-05-22T20:01:03Z,1.01
-20.000000,49.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,35.41
-20.900000,49.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,4.01
-26.100000,46.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,1.07
-23.200000,50.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,0.46
-18.700000,49.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,3.72
-20.700000,50.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,2.01
-19.300000,49.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,1.39
-19.500000,44.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MDG,UNIMA 2,2025-03-03T04:00:00Z,2025-06-30T23:00:00Z,TRAWLERS,FISHING,647361224,,5RTL,2019-02-27T05:26:22Z,2026-06-09T23:29:22Z,60.29
-19.500000,49.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,0.62
-27.800000,46.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,1.90
-20.200000,49.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,6.53
-15.100000,50.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,15.01
-22.500000,48.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,2.50
-21.900000,48.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,1.17
-22.900000,48.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,6.98
-19.400000,42.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,3.38
-19.300000,42.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,3.37
-20.100000,43.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,1.93
-13.000000,46.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FRA,AVEL VAD,2025-04-09T23:00:00Z,2025-06-12T21:00:00Z,TUNA_PURSE_SEINES,FISHING,228255000,9128520,FNAL,2013-12-13T07:20:59Z,2026-05-25T04:13:05Z,4.04
-18.500000,49.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,31.00
-21.000000,50.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,0.84
-16.200000,43.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",ITA,F/V TORRE ITALIA,2025-06-05T16:00:00Z,2025-06-12T14:00:00Z,TUNA_PURSE_SEINES,FISHING,247354400,,IBIO,2019-12-05T12:21:20Z,2026-06-09T01:53:10Z,3.59
-21.200000,48.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,0.83
-19.600000,44.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MDG,UNIMA 2,2025-03-03T04:00:00Z,2025-06-30T23:00:00Z,TRAWLERS,FISHING,647361224,,5RTL,2019-02-27T05:26:22Z,2026-06-09T23:29:22Z,5.11
-22.400000,48.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,2.69
-20.500000,51.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,3.10
-17.600000,50.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,4.21
-21.500000,50.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,1.55
-26.600000,46.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,YUAN YU 972,2025-03-28T14:00:00Z,2025-03-28T14:00:00Z,TRAWLERS,FISHING,412549635,1082794,BZSR2,2024-12-09T08:28:00Z,2026-06-09T23:56:38Z,0.23
-21.700000,48.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,1.03
-22.100000,48.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,3.54
-19.900000,49.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,1.93
-20.100000,49.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,2.95
-22.100000,48.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,13.67
-19.400000,49.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,1.70
-19.800000,49.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,0.72
-27.500000,46.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,3.75
-21.500000,49.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SARASWATI,2025-05-02T11:00:00Z,2025-06-20T09:00:00Z,DRIFTING_LONGLINES,FISHING,660003100,,FNLG,2012-01-01T05:01:47Z,2026-06-09T23:59:58Z,1.85
-22.600000,48.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,2.01
-19.100000,44.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MDG,UNIMA 1,2025-03-14T07:00:00Z,2025-05-11T20:00:00Z,TRAWLERS,FISHING,647361210,,5RTK,2018-10-17T06:35:15Z,2026-06-09T19:34:33Z,5.94
-21.100000,50.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,0.08
-21.800000,49.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,2.67
-21.400000,48.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,0.34
-20.500000,49.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,1.00
-27.800000,43.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NOR,WILSON ECO I,2025-05-22T13:00:00Z,2025-05-23T01:00:00Z,OTHER_PURSE_SEINES,FISHING,257177000,1052139,LAWK8,2025-02-27T12:43:06Z,2026-06-09T23:59:51Z,0.95
-27.800000,43.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NOR,WILSON ECO I,2025-05-22T13:00:00Z,2025-05-23T01:00:00Z,OTHER_PURSE_SEINES,FISHING,257177000,1052139,LAWK8,2025-02-27T12:43:06Z,2026-06-09T23:59:51Z,0.63
-20.900000,50.000000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE MARIUS 3,2025-01-28T16:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,660001500,8589480,FZTW,2022-03-08T06:30:13Z,2026-06-08T12:03:37Z,0.76
-20.700000,49.700001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,11.35
-22.000000,48.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,PARVATI,2025-04-11T11:00:00Z,2025-05-12T09:00:00Z,DRIFTING_LONGLINES,FISHING,660001400,8589296,FZSC,2024-01-05T17:05:09Z,2026-06-09T23:57:17Z,1.62
-22.100000,50.299999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,5.01
-20.300000,49.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,0.05
-20.600000,51.799999,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,5.11
-21.800000,48.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,2.01
-19.400000,50.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,4.98
-14.300000,46.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,1.09
-11.400000,49.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",SYC,ALTARRI,2025-01-31T06:00:00Z,2025-06-09T16:00:00Z,INCONCLUSIVE,FISHING,664000345,9265299,S7IB2,2024-11-18T04:02:29Z,2026-05-22T20:01:03Z,0.87
-20.700000,41.900002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,0.64
-23.200000,50.200001,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,3.86
-21.000000,49.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-06-28T06:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,2.06
-15.400000,44.599998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,1.85
-18.700000,49.500000,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-06-20T15:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,17.20
-20.000000,49.400002,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP SUD,2025-05-17T12:00:00Z,2025-06-14T23:00:00Z,DRIFTING_LONGLINES,FISHING,660007400,8589454,FOSW,2022-03-22T10:27:49Z,2026-06-09T23:57:36Z,0.97
-21.600000,49.099998,"2025-01-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-06-11T11:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,1.09
