Lat,Lon,Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
-19.800000,49.299999,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,CAP SUD,2025-05-17T12:00:00Z,2025-05-26T09:00:00Z,DRIFTING_LONGLINES,FISHING,660007400,8589454,FOSW,2022-03-22T10:27:49Z,2026-06-09T23:57:36Z,1.67
-22.100000,49.200001,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-05-27T09:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,1.06
-21.600000,50.200001,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-05-16T15:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,0.80
-23.200000,48.500000,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-05-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,0.24
-21.200000,48.599998,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,LE GRAND MORNE,2025-04-08T17:00:00Z,2025-05-08T12:00:00Z,DRIFTING_LONGLINES,FISHING,660000300,8589466,FOKZ,2022-03-10T05:23:35Z,2026-06-09T23:59:54Z,2.23
-23.200000,48.299999,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-05-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,2.00
-15.200000,44.099998,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,1.47
-21.700000,48.900002,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,LE BIGOUDEN,2025-04-03T17:00:00Z,2025-05-19T11:00:00Z,DRIFTING_LONGLINES,FISHING,660002700,9096569,FMKZ,2020-10-13T06:09:11Z,2026-06-09T23:59:19Z,3.58
-21.500000,48.700001,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,VETYVER 6,2025-01-11T17:00:00Z,2025-05-31T23:00:00Z,DRIFTING_LONGLINES,FISHING,660006800,,FLNQ,2017-09-07T05:15:01Z,2025-07-16T10:35:52Z,3.61
-16.600000,44.299999,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",,FANJAVA 2,2025-02-28T17:00:00Z,2025-05-30T08:00:00Z,TRAWLERS,FISHING,200036207,,,2020-02-10T03:01:24Z,2026-06-06T11:08:11Z,67.11
-20.500000,42.900002,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",KOR,NO.211DONG WON,2025-01-16T18:00:00Z,2025-03-14T22:00:00Z,DRIFTING_LONGLINES,FISHING,440782000,8821541,6LCW,2012-01-01T00:00:11Z,2026-06-09T23:59:31Z,0.88
-20.700000,48.799999,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,SAINTE-MARIE,2025-02-06T19:00:00Z,2025-05-27T09:00:00Z,DRIFTING_LONGLINES,FISHING,660006100,8589727,FQTW,2022-01-17T05:49:05Z,2026-06-09T23:57:54Z,0.28
-19.000000,44.099998,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",MDG,UNIMA 2,2025-03-03T04:00:00Z,2025-05-31T20:00:00Z,TRAWLERS,FISHING,647361224,,5RTL,2019-02-27T05:26:22Z,2026-06-09T23:29:22Z,9.69
-21.200000,48.900002,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-05-16T15:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,1.57
-20.900000,49.299999,"2025-01-01T00:00:00.000Z,2025-06-01T00:00:00.000Z",REU,CAP CLOE,2025-01-11T18:00:00Z,2025-05-16T15:00:00Z,DRIFTING_LONGLINES,FISHING,660007600,9184366,FOCU,2022-03-07T10:48:33Z,2026-06-01T21:34:33Z,6.51
